LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 97.23866589662143, 0.11550678602367889, 31.116373086918856, 8.956528649765557, 0.5085823267641449, 255.95249406175773,
1, 97.23866589662143, 0.11550678602367889, 31.116373086918856, 8.956528649765557, 0.5085823267641449, 255.95249406175773,
2, 97.23866589662143, 0.11550678602367889, 31.116373086918856, 8.956528649765557, 0.5085823267641449, 255.95249406175773,
3, 203.95717413574914, 1.0284635317276982, 28.55400437900488, 9.78710263396912, 8.137317228226319, 100.71254515831976,
4, 203.95717413574914, 1.0284635317276982, 28.55400437900488, 9.78710263396912, 8.137317228226319, 100.71254515831976,
5, 203.95717413574914, 1.0284635317276982, 28.55400437900488, 9.78710263396912, 8.137317228226319, 100.71254515831976,
6, 8.697402540324353, 0.006328835757922032, 15.462048960576627, 3.6617927527018437, 0.02288620470438652, 255.86036363636364,
7, 125.64305949008498, 0.7678720213297784, 27.92067988668555, 7.324167527616626, 0.7323585505403687, 255.80458015267175,
8, 87.34001542020046, 4.7370855821125675, 38.817784631200205, 7.323585505403687, 2.9294342021614748, 256.0,
9, 44.64817908453057, 24.633478115603072, 29.76545272302038, 3.6617927527018437, 5.8593340220933, 256.0,
10, 21.38875305623472, 0.46943765281173594, 50.69926650366748, 5.561347743165925, 0.2746344564526383, 256.0,
11, 149.63051205687387, 3.5415505812277837, 49.87683735229129, 9.887364238410596, 5.8588684043229495, 256.0,
12, 103.53753235547886, 21.20448662640207, 57.52085130859937, 7.415719621711833, 7.812238410596026, 255.91810620601407,
13, 36.466915805671576, 64.83007254341614, 40.51879533963508, 3.9872854418308963, 9.375083447245446, 256.0,
14, 8.09159232984477, 82.85790545761046, 8.09159232984477, 1.9936427209154481, 9.868475869396086, 256.0,
15, 26.587304441647184, 0.03452616435892825, 63.021758676497036, 7.974993377483444, 0.2746344564526383, 95.13620050064843,
16, 180.57361971137652, 1.9102002746327436, 120.38241314091769, 9.815696487302693, 5.8593340220933, 147.05535160453192,
17, 182.47770112445, 16.019990222173938, 202.7530012493889, 9.114623069936421, 9.375083447245446, 245.54236284699383,
18, 120.0157195145444, 45.44973993450202, 120.0157195145444, 7.975204641182548, 9.868475869396086, 151.02840936636449,
19, 40.51112671326963, 72.01978082359047, 40.51112671326963, 7.975204641182548, 9.868475869396086, 173.01342544316998,
20, 8.091308165057068, 82.85499561018437, 8.091308165057068, 3.9872854418308963, 9.868475869396086, 256.0,
21, 26.587304441647184, 0.03452616435892825, 63.021758676497036, 7.974993377483444, 0.2746344564526383, 95.13620050064843,
22, 180.57361971137652, 1.9102002746327436, 120.38241314091769, 9.815696487302693, 5.8593340220933, 147.05535160453192,
23, 182.47770112445, 16.019990222173938, 202.7530012493889, 9.114623069936421, 9.375083447245446, 245.54236284699383,
24, 120.0157195145444, 45.44973993450202, 120.0157195145444, 7.975204641182548, 9.868475869396086, 151.02840936636449,
25, 40.51112671326963, 72.01978082359047, 40.51112671326963, 7.975204641182548, 9.868475869396086, 173.01342544316998,
26, 8.091308165057068, 82.85499561018437, 8.091308165057068, 3.9872854418308963, 9.868475869396086, 256.0,
27, 138.25884181888847, 0.7312864360668481, 60.1943256898562, 7.974993377483444, 1.4952320406865862, 256.0,
28, 108.43628662195552, 6.024238145664196, 13.735262972114366, 7.974993377483444, 8.137748344370861, 256.0,
29, 97.17753389283409, 7.9328599096191095, 32.392511297611364, 7.974993377483444, 1.9529561347743165, 256.0,
30, 29.561883646273586, 14.189704150211321, 5.542853183676297, 7.975204641182548, 9.765711924214006, 255.863539445629,
31, 52.1851274050962, 51.1201248049922, 39.13884555382215, 7.975204641182548, 7.812445362791068, 256.0,
32, 12.50935869898742, 65.35501687634243, 15.396133783369132, 6.479338842975206, 8.46348247635699, 256.0,
33, 2.945758391162725, 41.895230452092086, 1.486475003540575, 6.479338842975206, 9.841386014911414, 256.0,
34, 138.25884181888847, 0.7312864360668481, 60.1943256898562, 7.974993377483444, 1.4952320406865862, 256.0,
35, 108.43628662195552, 6.024238145664196, 13.735262972114366, 7.974993377483444, 8.137748344370861, 256.0,
36, 97.17753389283409, 7.9328599096191095, 32.392511297611364, 7.974993377483444, 1.9529561347743165, 256.0,
37, 29.561883646273586, 14.189704150211321, 5.542853183676297, 7.975204641182548, 9.765711924214006, 255.863539445629,
38, 52.1851274050962, 51.1201248049922, 39.13884555382215, 7.975204641182548, 7.812445362791068, 256.0,
39, 12.50935869898742, 65.35501687634243, 15.396133783369132, 6.479338842975206, 8.46348247635699, 256.0,
40, 2.945758391162725, 41.895230452092086, 1.486475003540575, 6.479338842975206, 9.841386014911414, 256.0,
41, 152.0702580353101, 3.3376188320507016, 50.690086011770035, 7.975204641182548, 5.8588684043229495, 256.0,
42, 33.51432129514321, 10.201743462017435, 134.05728518057285, 7.974570883661793, 2.603941513032422, 256.0,
43, 108.02496878901373, 20.454431960049938, 60.01387154945208, 7.975204641182548, 7.812238410596026, 256.0,
44, 29.07622412922766, 33.08228167592125, 58.15244825845532, 3.9872854418308963, 5.2082969085273785, 256.0,
45, 52.21227887617066, 68.19562955254943, 52.21227887617066, 7.974570883661793, 5.2082969085273785, 256.0,
46, 40.5148369764318, 72.02637684698986, 40.5148369764318, 7.974570883661793, 9.375083447245446, 256.0,
47, 19.74570653811389, 78.98282615245556, 19.74570653811389, 1.9936427209154481, 8.333407508662619, 256.0,
48, 15.396133783369132, 80.43694384780608, 15.396133783369132, 3.9872854418308963, 8.333407508662619, 256.0,
49, 5.238270322116538, 83.8123251538646, 5.238270322116538, 5.207883026064844, 9.803990500589038, 256.0,
50, 152.0702580353101, 3.3376188320507016, 50.690086011770035, 7.975204641182548, 5.8588684043229495, 256.0,
51, 33.51432129514321, 10.201743462017435, 134.05728518057285, 7.974570883661793, 2.603941513032422, 256.0,
52, 108.02496878901373, 20.454431960049938, 60.01387154945208, 7.975204641182548, 7.812238410596026, 256.0,
53, 29.07622412922766, 33.08228167592125, 58.15244825845532, 3.9872854418308963, 5.2082969085273785, 256.0,
54, 52.21227887617066, 68.19562955254943, 52.21227887617066, 7.974570883661793, 5.2082969085273785, 256.0,
55, 40.5148369764318, 72.02637684698986, 40.5148369764318, 7.974570883661793, 9.375083447245446, 256.0,
56, 19.74570653811389, 78.98282615245556, 19.74570653811389, 1.9936427209154481, 8.333407508662619, 256.0,
57, 15.396133783369132, 80.43694384780608, 15.396133783369132, 3.9872854418308963, 8.333407508662619, 256.0,
58, 5.238270322116538, 83.8123251538646, 5.238270322116538, 5.207883026064844, 9.803990500589038, 256.0,
59, 24.325063523433087, 0.05646527385657821, 62.272162619988706, 8.956528649765557, 0.25429116338207247, 124.21164132882883,
60, 186.7327210404997, 0.4402775621349831, 62.24424034683324, 9.821815172292835, 5.8588684043229495, 73.63733080900845,
61, 205.39129447817945, 3.874165295197019, 115.0191249077805, 9.821815172292835, 8.137963919574029, 130.4746690127245,
62, 206.36115425488433, 4.017984141257255, 114.64508569715797, 9.494442148541395, 7.812238410596026, 154.58374664756238,
63, 167.59511522805218, 26.25725183499471, 174.29891983717428, 9.494442148541395, 9.30063578564941, 211.63632471980074,
64, 168.5435892352679, 29.23249244188928, 168.5435892352679, 9.76566757493188, 9.375083447245446, 228.12979608264018,
65, 83.2296604345451, 57.74198664293644, 83.2296604345451, 9.76566757493188, 8.900187955629434, 103.3963399951842,
66, 75.43471032101291, 60.34776825681033, 75.43471032101291, 8.54486211555273, 9.868475869396086, 103.53406817144662,
67, 24.325063523433087, 0.05646527385657821, 62.272162619988706, 8.956528649765557, 0.25429116338207247, 124.21164132882883,
68, 186.7327210404997, 0.4402775621349831, 62.24424034683324, 9.821815172292835, 5.8588684043229495, 73.63733080900845,
69, 205.39129447817945, 3.874165295197019, 115.0191249077805, 9.821815172292835, 8.137963919574029, 130.4746690127245,
70, 206.36115425488433, 4.017984141257255, 114.64508569715797, 9.494442148541395, 7.812238410596026, 154.58374664756238,
71, 167.59511522805218, 26.25725183499471, 174.29891983717428, 9.494442148541395, 9.30063578564941, 211.63632471980074,
72, 168.5435892352679, 29.23249244188928, 168.5435892352679, 9.76566757493188, 9.375083447245446, 228.12979608264018,
73, 83.2296604345451, 57.74198664293644, 83.2296604345451, 9.76566757493188, 8.900187955629434, 103.3963399951842,
74, 75.43471032101291, 60.34776825681033, 75.43471032101291, 8.54486211555273, 9.868475869396086, 103.53406817144662,
75, 60.32128634758434, 0.3077616650386956, 60.32128634758434, 9.815696487302693, 0.6509853782581055, 256.0,
76, 51.44937195590874, 4.199948731094591, 205.79748782363495, 7.975204641182548, 2.603941513032422, 256.0,
77, 205.79748782363495, 4.199948731094591, 51.44937195590874, 9.815696487302693, 2.603941513032422, 256.0,
78, 134.05728518057285, 20.40348692403487, 67.02864259028642, 7.975204641182548, 5.207883026064844, 255.6959619952494,
79, 64.76411745724427, 21.147466924814456, 129.52823491448854, 7.975204641182548, 5.2082969085273785, 256.0,
80, 129.52823491448854, 21.147466924814456, 64.76411745724427, 9.114623069936421, 5.2082969085273785, 256.0,
81, 58.15244825845532, 66.1645633518425, 58.15244825845532, 7.975204641182548, 6.944211920529801, 256.0,
82, 52.171562256303616, 68.14244866129451, 52.171562256303616, 7.974570883661793, 8.333407508662619, 256.0,
83, 58.13044026744039, 66.13952314873218, 58.13044026744039, 7.975204641182548, 9.259276265828374, 256.0,
84, 52.171562256303616, 68.14244866129451, 52.171562256303616, 7.975204641182548, 8.333407508662619, 256.0,
85, 52.171562256303616, 68.14244866129451, 52.171562256303616, 7.974570883661793, 8.333407508662619, 256.0,
86, 19.742732339207713, 78.97092935683085, 19.742732339207713, 7.974570883661793, 9.259276265828374, 256.0,
87, 8.091308165057068, 82.85499561018437, 8.091308165057068, 3.9872854418308963, 9.868475869396086, 256.0,
88, 15.39259145640003, 80.4184369967022, 15.39259145640003, 3.9872854418308963, 9.803990500589038, 256.0,
89, 19.74050227794721, 78.96200911178884, 19.74050227794721, 7.974570883661793, 9.803990500589038, 256.0,
90, 15.39259145640003, 80.4184369967022, 15.39259145640003, 7.975204641182548, 9.803990500589038, 256.0,
91, 60.32128634758434, 0.3077616650386956, 60.32128634758434, 9.815696487302693, 0.6509853782581055, 256.0,
92, 51.44937195590874, 4.199948731094591, 205.79748782363495, 7.975204641182548, 2.603941513032422, 256.0,
93, 205.79748782363495, 4.199948731094591, 51.44937195590874, 9.815696487302693, 2.603941513032422, 256.0,
94, 134.05728518057285, 20.40348692403487, 67.02864259028642, 7.975204641182548, 5.207883026064844, 255.6959619952494,
95, 64.76411745724427, 21.147466924814456, 129.52823491448854, 7.975204641182548, 5.2082969085273785, 256.0,
96, 129.52823491448854, 21.147466924814456, 64.76411745724427, 9.114623069936421, 5.2082969085273785, 256.0,
97, 58.15244825845532, 66.1645633518425, 58.15244825845532, 7.975204641182548, 6.944211920529801, 256.0,
98, 52.171562256303616, 68.14244866129451, 52.171562256303616, 7.974570883661793, 8.333407508662619, 256.0,
99, 58.13044026744039, 66.13952314873218, 58.13044026744039, 7.975204641182548, 9.259276265828374, 256.0,
