LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 97.23866589662143, 0.11550678602367889, 31.116373086918856, 43.17981678486998, 16.41025641025641, 31.759530035726126,
1, 97.23866589662143, 0.11550678602367889, 31.116373086918856, 43.17981678486998, 16.41025641025641, 31.759530035726126,
2, 97.23866589662143, 0.11550678602367889, 31.116373086918856, 43.17981678486998, 16.41025641025641, 31.759530035726126,
3, 203.95717413574914, 1.0284635317276982, 28.55400437900488, 206.61576364709956, 1.190061130093206, 28.881690941962745,
4, 203.95717413574914, 1.0284635317276982, 28.55400437900488, 206.61576364709956, 1.190061130093206, 28.881690941962745,
5, 203.95717413574914, 1.0284635317276982, 28.55400437900488, 206.61576364709956, 1.190061130093206, 28.881690941962745,
6, 8.697402540324353, 0.006328835757922032, 15.462048960576627, 1.153751369112815, 9.0, 15.876572717023675,
7, 125.64305949008498, 0.7678720213297784, 27.92067988668555, 124.59823236972933, 20.38938053097345, 30.80723333945291,
8, 87.34001542020046, 4.7370855821125675, 38.817784631200205, 105.42333954065798, 8.024379625598607, 45.311470500149746,
9, 44.64817908453057, 24.633478115603072, 29.76545272302038, 56.69579974543912, 31.400340715502555, 36.571019238641014,
10, 21.38875305623472, 0.46943765281173594, 50.69926650366748, 15.60285132382892, 14.76923076923077, 59.74392583120205,
11, 149.63051205687387, 3.5415505812277837, 49.87683735229129, 159.30285363608468, 5.060955518945634, 52.68516076681205,
12, 103.53753235547886, 21.20448662640207, 57.52085130859937, 112.20196353436185, 24.916525853328828, 62.51054193346869,
13, 36.466915805671576, 64.83007254341614, 40.51879533963508, 41.77486779148829, 73.83875813720582, 46.15528882220555,
14, 8.09159232984477, 82.85790545761046, 8.09159232984477, 8.342385400825549, 85.46935226778727, 8.4415441982891,
15, 26.587304441647184, 0.03452616435892825, 63.021758676497036, 9.422164551315843, 14.76923076923077, 63.731028770001615,
16, 180.57361971137652, 1.9102002746327436, 120.38241314091769, 183.5941204362257, 2.8265603435055975, 122.13576028387436,
17, 182.47770112445, 16.019990222173938, 202.7530012493889, 188.18172651392078, 19.553905317597135, 209.01142281202755,
18, 120.0157195145444, 45.44973993450202, 120.0157195145444, 121.9515327095486, 47.434476657686275, 122.62401102145247,
19, 40.51112671326963, 72.01978082359047, 40.51112671326963, 41.03979961035346, 73.25641184872384, 41.21081064298799,
20, 8.091308165057068, 82.85499561018437, 8.091308165057068, 8.21741921677723, 84.13737027923398, 8.262170003940252,
21, 26.587304441647184, 0.03452616435892825, 63.021758676497036, 9.422164551315843, 14.76923076923077, 63.731028770001615,
22, 180.57361971137652, 1.9102002746327436, 120.38241314091769, 183.5941204362257, 2.8265603435055975, 122.13576028387436,
23, 182.47770112445, 16.019990222173938, 202.7530012493889, 188.18172651392078, 19.553905317597135, 209.01142281202755,
24, 120.0157195145444, 45.44973993450202, 120.0157195145444, 121.9515327095486, 47.434476657686275, 122.62401102145247,
25, 40.51112671326963, 72.01978082359047, 40.51112671326963, 41.03979961035346, 73.25641184872384, 41.21081064298799,
26, 8.091308165057068, 82.85499561018437, 8.091308165057068, 8.21741921677723, 84.13737027923398, 8.262170003940252,
27, 138.25884181888847, 0.7312864360668481, 60.1943256898562, 88.2368786221533, 38.87603305785124, 62.91869720597791,
28, 108.43628662195552, 6.024238145664196, 13.735262972114366, 110.65839503702222, 6.270667483159828, 14.049991982039769,
29, 97.17753389283409, 7.9328599096191095, 32.392511297611364, 144.183908045977, 42.51903114186851, 50.48148148148148,
30, 29.561883646273586, 14.189704150211321, 5.542853183676297, 29.84378643040336, 14.360844260570788, 5.620394413643063,
31, 52.1851274050962, 51.1201248049922, 39.13884555382215, 67.44086021505376, 74.58573596358119, 55.08315098468271,
32, 12.50935869898742, 65.35501687634243, 15.396133783369132, 15.56030534351145, 76.09574848160057, 18.61609449981543,
33, 2.945758391162725, 41.895230452092086, 1.486475003540575, 2.9751120434824068, 42.17396125394034, 1.50531602116873,
34, 138.25884181888847, 0.7312864360668481, 60.1943256898562, 88.2368786221533, 38.87603305785124, 62.91869720597791,
35, 108.43628662195552, 6.024238145664196, 13.735262972114366, 110.65839503702222, 6.270667483159828, 14.049991982039769,
36, 97.17753389283409, 7.9328599096191095, 32.392511297611364, 144.183908045977, 42.51903114186851, 50.48148148148148,
37, 29.561883646273586, 14.189704150211321, 5.542853183676297, 29.84378643040336, 14.360844260570788, 5.620394413643063,
38, 52.1851274050962, 51.1201248049922, 39.13884555382215, 67.44086021505376, 74.58573596358119, 55.08315098468271,
39, 12.50935869898742, 65.35501687634243, 15.396133783369132, 15.56030534351145, 76.09574848160057, 18.61609449981543,
40, 2.945758391162725, 41.895230452092086, 1.486475003540575, 2.9751120434824068, 42.17396125394034, 1.50531602116873,
41, 152.0702580353101, 3.3376188320507016, 50.690086011770035, 161.32869080779943, 4.7825635703165545, 53.375929102344195,
42, 33.51432129514321, 10.201743462017435, 134.05728518057285, 52.430512016718914, 99.90243902439025, 204.70180436847104,
43, 108.02496878901373, 20.454431960049938, 60.01387154945208, 117.38800120590895, 24.08624632473048, 65.02854138500827,
44, 29.07622412922766, 33.08228167592125, 58.15244825845532, 35.58581560283688, 53.80623973727422, 80.79426172148355,
45, 52.21227887617066, 68.19562955254943, 52.21227887617066, 93.9625468164794, 184.60845070422536, 122.70316301703163,
46, 40.5148369764318, 72.02637684698986, 40.5148369764318, 42.854042882975975, 77.26277181032225, 43.46524414190339,
47, 19.74570653811389, 78.98282615245556, 19.74570653811389, 17.410131852879946, 92.07727432384966, 23.759841097869266,
