LayerID, Avg IFMAP SRAM BW, Avg FILTER SRAM BW, Avg OFMAP SRAM BW, Avg IFMAP DRAM BW, Avg FILTER DRAM BW, Avg OFMAP DRAM BW,
0, 10.597560975609756, 0.012588512981904013, 3.391219512195122, 9.999947018744768, 10.0, 9.99997679948959,
1, 10.597560975609756, 0.012588512981904013, 3.391219512195122, 9.999947018744768, 10.0, 9.99997679948959,
2, 10.597560975609756, 0.012588512981904013, 3.391219512195122, 9.999947018744768, 10.0, 9.99997679948959,
3, 8.440464285387712, 0.042561433522282824, 1.1816649999542796, 9.99997513342987, 10.0, 43.158271852324134,
4, 8.440464285387712, 0.042561433522282824, 1.1816649999542796, 9.99997513342987, 10.0, 43.158271852324134,
5, 8.440464285387712, 0.042561433522282824, 1.1816649999542796, 9.99997513342987, 10.0, 43.158271852324134,
6, 8.697402540324353, 0.006328835757922032, 15.462048960576627, 10.0, 10.0, 9.999943151132713,
7, 125.64305949008498, 0.7678720213297784, 27.92067988668555, 10.0, 10.0, 9.999522559083314,
8, 87.34001542020046, 4.7370855821125675, 38.817784631200205, 10.0, 10.0, 10.0,
9, 44.64817908453057, 24.633478115603072, 29.76545272302038, 10.0, 10.0, 9.999775507913347,
10, 21.38875305623472, 0.46943765281173594, 50.69926650366748, 10.0, 10.0, 9.999678508278413,
11, 149.63051205687387, 3.5415505812277837, 49.87683735229129, 10.0, 10.0, 9.99996147697286,
12, 103.53753235547886, 21.20448662640207, 57.52085130859937, 10.0, 10.0, 10.0,
13, 36.466915805671576, 64.83007254341614, 40.51879533963508, 10.0, 10.0, 10.0,
14, 8.09159232984477, 82.85790545761046, 8.09159232984477, 10.0, 10.0, 10.0,
15, 6.3985805167265335, 0.008309170381269744, 15.167005669277708, 9.999960264005944, 10.0, 17.201812797565484,
16, 9.192382414503959, 0.09724173132698402, 6.128254943002639, 9.999933773518679, 10.0, 11.02893005326472,
17, 13.023459216785493, 1.1433489573035276, 14.470510240872771, 9.999947018744768, 10.0, 44.6196698186513,
